video_id,channel_name,title,subscribers,published_date,views,likes,comments,duration,tags,thumbnail
wLTKjt2djiQ,Eduport SSLC ,SSLC X mas Exam Arabic പക്കാ  Prediction | 36+ Mark ഉറപ്പ് | Eduport,,2025-12-14T09:30:36Z,13586,436,58,PT3M13S,"['class 10th', 'class 10 exam', 'class 10th exam', 'class 10th question', 'class 10 question', 'Eduport', 'Eduport class 10', 'class 10th syllabus', 'class 10 syllabus', 'class 10 online', 'SSLC Class 10th', 'Christmas Exam 2025', 'sslc 2025', 'sslc full revision', 'sslc onam exam', 'SSLC Christmas exam']",https://i.ytimg.com/vi/wLTKjt2djiQ/hqdefault.jpg
QjAY24B5buA,Eduport SSLC ,SSLC X mas Exam Malayalam I പക്കാ  Prediction | 36+ Mark ഉറപ്പ് | Eduport,,2025-12-14T08:30:11Z,11567,477,17,PT4M8S,"['class 10th', 'class 10 exam', 'class 10th exam', 'class 10th question', 'class 10 question', 'Eduport', 'Eduport class 10', 'class 10th syllabus', 'class 10 syllabus', 'class 10 online', 'SSLC Class 10th', 'Christmas Exam 2025', 'sslc 2025', 'sslc full revision', 'sslc onam exam', 'SSLC Christmas exam']",https://i.ytimg.com/vi/QjAY24B5buA/hqdefault.jpg
sXahTT47uns,Eduport SSLC ,SSLC Christmas Exam Maths  ഓരോ ചോദ്യവും ചെയ്ത് പഠിക്കാം,,2025-12-14T07:32:17Z,58333,4794,143,PT2H50M42S,"['class 10th', 'class 10 exam', 'class 10th exam', 'class 10th question', 'class 10 question', 'Eduport class 10', 'class 10th syllabus', 'class 10 syllabus', 'class 10 online', 'SSLC Class 10th', 'SSLC Christmas Exam Mathematics', 'Maths SSLC Christmas Exam', 'SSLC Xmas Exam Maths', 'Maths Christmas Exam SSLC', 'Xmas Exam SSLC Maths', 'SSLC Maths Xmas Exam', 'Maths SSLC Xmas Exam', 'Xmas Exam Maths SSLC', 'Maths Xmas Exam SSLC', 'SSLC Xmas Exam Mathematics', 'Xmas Exam SSLC Mathematics', 'SSLC Mathematics Xmas Exam']",https://i.ytimg.com/vi/sXahTT47uns/hqdefault.jpg
wy-BlpkbUrA,Eduport SSLC ,SSLC Maths | Circles and Lines in 31 minutes | Eduport,,2025-12-14T07:19:05Z,46884,1938,126,PT31M56S,"['class 10th', 'class 10 exam', 'class 10th exam', 'class 10th question', 'class 10 question', 'Eduport', 'Eduport class 10', 'class 10th syllabus', 'class 10 syllabus', 'class 10 online', 'SSLC Class 10th', 'Christmas Exam 2025', 'sslc 2025', 'sslc full revision', 'sslc onam exam', 'SSLC Christmas exam']",https://i.ytimg.com/vi/wy-BlpkbUrA/hqdefault.jpg
qxe9gI4EE7M,Eduport SSLC ,SSLC Malayalam Sure Question Prediction 🔥🔥,,2025-12-14T04:53:47Z,35692,1064,18,PT1M17S,"['class 10th', 'class 10 exam', 'class 10th exam', 'class 10th question', 'class 10 question', 'Eduport', 'Eduport class 10', 'class 10th syllabus', 'class 10 syllabus', 'class 10 online', 'SSLC Class 10th', 'Christmas Exam 2025', 'sslc 2025', 'sslc full revision', 'sslc onam exam', 'SSLC Christmas exam']",https://i.ytimg.com/vi/qxe9gI4EE7M/hqdefault.jpg
PQbZ755btxA,Eduport SSLC ,വരയ്ക്കാനുള്ള മുഴുവൻ ചോദ്യങ്ങളും by Prince Sir- SSLC CHRISTMAS EXAM ,,2025-12-14T00:30:22Z,87685,3525,329,PT37M34S,"['class 10th', 'class 10 exam', 'class 10th exam', 'class 10th question', 'class 10 question', 'Eduport', 'Eduport class 10', 'class 10th syllabus', 'class 10 syllabus', 'class 10 online', 'SSLC Class 10th', 'Christmas Exam 2025', 'sslc 2025', 'sslc full revision', 'sslc onam exam', 'SSLC Christmas exam']",https://i.ytimg.com/vi/PQbZ755btxA/hqdefault.jpg
WlsiZBL5SQY,Eduport SSLC ,SSLC Urudu | Full chapter summary + All discourses,,2025-12-13T17:37:07Z,6919,243,26,PT1H46M23S,"['class 10th', 'class 10 exam', 'class 10th exam', 'class 10th question', 'Eduport', 'Eduport class 10', 'SSLC URUDU Full Chapter Summary + All Discourses', 'URUDU SSLC Full Chapter Summary + All Discourses', 'SSLC Full URUDU Chapter Summary + All Discourses', 'SSLC URUDU Chapter Full Summary + All Discourses', 'SSLC URUDU Full Summary Chapter + All Discourses', 'SSLC URUDU Summary Full Chapter + All Discourses', 'SSLC URUDU Full Chapter Summary All Discourses', 'SSLC Xmas Exam URUDU Full Chapter']",https://i.ytimg.com/vi/WlsiZBL5SQY/hqdefault.jpg
0ChVVc2isKo,Eduport SSLC ,SSLC Christmas Exam Maths 66 Prediction Questions,,2025-12-13T17:18:41Z,69222,6376,138,PT2H55M30S,"['class 10th', 'class 10 exam', 'class 10th exam', 'class 10th question', 'class 10 question', 'Eduport class 10', 'class 10th syllabus', 'class 10 syllabus', 'class 10 online', 'SSLC Class 10th', 'sslc full revision', 'SSLC Christmas exam', 'SSLC Christmas exam Maths 66 Prediction Questions', 'SSLC 66 Prediction Questions Maths Christmas exam', '66 Prediction Questions Maths SSLC Christmas exam', 'SSLC Christmas exam 66 Prediction Questions Maths', 'SSLC Maths 66 Prediction Questions Christmas exam']",https://i.ytimg.com/vi/0ChVVc2isKo/hqdefault.jpg
-6aGng1iXPE,Eduport SSLC ,SSLC Malayalam Sure Question Prediction 🔥🔥,,2025-12-13T15:45:01Z,36210,820,13,PT1M31S,"['class 10th', 'class 10 exam', 'class 10th exam', 'class 10th question', 'class 10 question', 'Eduport', 'Eduport class 10', 'class 10th syllabus', 'class 10 syllabus', 'class 10 online', 'SSLC Class 10th', 'Christmas Exam 2025', 'sslc 2025', 'sslc full revision', 'sslc onam exam', 'SSLC Christmas exam']",https://i.ytimg.com/vi/-6aGng1iXPE/hqdefault.jpg
NcHzK-6Dj6k,Eduport SSLC ,SSLC Arabic Sure Question Prediction 🔥🔥,,2025-12-13T14:45:02Z,26050,375,33,PT2M32S,"['class 10th', 'class 10 exam', 'class 10th exam', 'class 10th question', 'class 10 question', 'Eduport', 'Eduport class 10', 'class 10th syllabus', 'class 10 syllabus', 'class 10 online', 'SSLC Class 10th', 'Christmas Exam 2025', 'sslc 2025', 'sslc full revision', 'sslc onam exam', 'SSLC Christmas exam']",https://i.ytimg.com/vi/NcHzK-6Dj6k/hqdefault.jpg
xTX3OTQBolI,Eduport SSLC ,TALENT നെ  നമ്മൾ HARD WORK കൊണ്ട് BEAT ചെയ്യാൻ പോവാണ്....⚡️📈,,2025-12-13T14:11:24Z,23331,845,26,PT38S,"['class 10th', 'class 10 exam', 'class 10th exam', 'class 10th question', 'class 10 question', 'Eduport', 'Eduport class 10', 'class 10th syllabus', 'class 10 syllabus', 'class 10 online', 'SSLC Class 10th', 'Christmas Exam 2025', 'sslc 2025', 'sslc full revision', 'sslc onam exam', 'SSLC Christmas exam']",https://i.ytimg.com/vi/xTX3OTQBolI/hqdefault.jpg
3OVb8NSYhQY,Eduport SSLC ,SSLC Malayalam I Sure Question Prediction 🔥🔥,,2025-12-13T13:45:00Z,15788,500,14,PT1M19S,"['class 10th', 'class 10 exam', 'class 10th exam', 'class 10th question', 'class 10 question', 'Eduport', 'Eduport class 10', 'class 10th syllabus', 'class 10 syllabus', 'class 10 online', 'SSLC Class 10th', 'Christmas Exam 2025', 'sslc 2025', 'sslc full revision', 'sslc onam exam', 'SSLC Christmas exam']",https://i.ytimg.com/vi/3OVb8NSYhQY/hqdefault.jpg
UMDpzna1Be4,Eduport SSLC ,SSLC Maths Happy News |  For Christmas Exam  | Eduport,,2025-12-13T13:00:55Z,17999,666,45,PT1M28S,"['class 10th', 'class 10 exam', 'class 10th exam', 'class 10th question', 'class 10 question', 'Eduport', 'Eduport class 10', 'class 10th syllabus', 'class 10 syllabus', 'class 10 online', 'SSLC Class 10th', 'Christmas Exam 2025', 'sslc 2025', 'sslc full revision', 'sslc onam exam', 'SSLC Christmas exam']",https://i.ytimg.com/vi/UMDpzna1Be4/hqdefault.jpg
DrNPjEfrvh4,Eduport SSLC ,SSLC Christmas Exam Arabic | Biodata എങ്ങനെ എഴുതാം  | Eduport,,2025-12-13T12:30:15Z,8746,236,21,PT2M50S,"['class 10th', 'class 10 exam', 'class 10th exam', 'class 10th question', 'class 10 question', 'Eduport', 'Eduport class 10', 'class 10th syllabus', 'class 10 syllabus', 'class 10 online', 'SSLC Class 10th', 'Christmas Exam 2025', 'sslc 2025', 'sslc full revision', 'sslc onam exam', 'SSLC Christmas exam']",https://i.ytimg.com/vi/DrNPjEfrvh4/hqdefault.jpg
ZV2fMoXMK1E,Eduport SSLC ,SSLC Christmas Exam Malayalam I | Unit 3 Chapter 2 ബത്തേരിക്കടുത്ത് മലങ്കരയിൽ | ഇത് പഠിച്ചാൽ മതി,,2025-12-13T11:30:36Z,8649,382,17,PT17M44S,"['class 10th', 'class 10 exam', 'class 10th exam', 'class 10th question', 'class 10 question', 'Eduport', 'Eduport class 10', 'class 10th syllabus', 'class 10 syllabus', 'class 10 online', 'SSLC Class 10th', 'Christmas Exam 2025', 'sslc 2025', 'sslc full revision', 'sslc onam exam', 'SSLC Christmas exam']",https://i.ytimg.com/vi/ZV2fMoXMK1E/hqdefault.jpg
VNTE2CPxg-c,Eduport SSLC ,SSLC Sanskrit | Full chapter summary + All discourses,,2025-12-13T06:26:12Z,7463,271,12,PT2H43M51S,"['class 10th', 'class 10 exam', 'class 10th exam', 'class 10th question', 'class 10 question', 'Eduport', 'SSLC Xmas Exam Sanskrit Full Chapter Summery + All Discourses', 'SSLC Sanskrit Xmas Exam Full Chapter Summery + All Discourses', 'Sanskrit SSLC Xmas Exam Full Chapter Summery + All Discourses', 'SSLC Xmas Exam Full Sanskrit Chapter Summery + All Discourses', 'SSLC Xmas Exam Sanskrit Chapter Full Summery + All Discourses', 'SSLC Xmas Exam Sanskrit Full Summery Chapter + All Discourses']",https://i.ytimg.com/vi/VNTE2CPxg-c/hqdefault.jpg
f26tsrBKUn0,Eduport SSLC ,SSLC Malayalam I | Full chapter summary + All discourses,,2025-12-13T05:16:12Z,65613,4006,348,PT1H9M45S,"['class 10th', 'class 10 exam', 'class 10th question', 'class 10 syllabus', 'class 10 online', 'sslc 2025', 'sslc full revision', 'SSLC Christmas exam', 'SSLC Xmas Exam Malayalam full chapter Summary + All discourses', 'SSLC Malayalam Xmas Exam full chapter Summary + All discourses', 'Xmas Exam SSLC Malayalam full chapter Summary + All discourses', 'SSLC Xmas Malayalam Exam full chapter Summary + All discourses', 'SSLC Malayalam full chapter', 'SSLC full chapter Malayalam', 'Malayalam SSLC full chapter']",https://i.ytimg.com/vi/f26tsrBKUn0/hqdefault.jpg
9HVuAgFe8gw,Eduport SSLC ,SSLC Arabic | Full chapter summary + All discourses,,2025-12-13T05:05:58Z,35262,1683,174,PT52M40S,"['class 10th', 'class 10 exam', 'class 10th exam', 'class 10th question', 'class 10 question', 'Eduport', 'Eduport class 10', 'class 10th syllabus', 'class 10 online', 'SSLC Class 10th', 'Christmas Exam 2025', 'sslc 2025', 'sslc full revision', 'SSLC Christmas exam', 'SSLC Xmas Exam Arabic Full Chapter Summary + All Discourses', 'Arabic SSLC Xmas Exam Full Chapter Summary + All Discourses', 'SSLC Xmas Exam Full Chapter Arabic Summary + All Discourses', 'SSLC Arabic Full Chapter Summary + All Discourses Xmas Exam']",https://i.ytimg.com/vi/9HVuAgFe8gw/hqdefault.jpg
Pde1oYbOsBE,Eduport SSLC ,SSLC Christmas Exam Maths zero to A+ Sure Questions | Eduport,,2025-12-12T17:45:52Z,78795,5401,221,PT3H23M28S,"['class 10th', 'class 10 exam', 'class 10th question', 'Eduport', 'Eduport class 10', 'class 10th syllabus', 'class 10 online', 'Christmas Exam 2025', 'sslc full revision', 'sslc onam exam', 'SSLC Christmas exam', 'SSLC Xmas Exam Maths Zero To A+ sure Questions', 'SSLC Maths Xmas Exam Zero To A+ sure Questions', 'Xmas Exam SSLC Maths Zero To A+ sure Questions', 'SSLC Xmas Maths Exam Zero To A+ sure Questions', 'Maths SSLC Xmas Exam Zero To A+ sure Questions', 'Class 10 Xmas Maths Exam Zero To A+ sure Questions']",https://i.ytimg.com/vi/Pde1oYbOsBE/hqdefault.jpg
Sz0Spy_viPA,Eduport SSLC ,SSLC Christmas Exam End Game Last minute Study Plan,,2025-12-12T16:44:15Z,17638,1942,39,PT30M25S,"['class 10th', 'class 10 exam', 'class 10th exam', 'class 10th question', 'class 10 question', 'Eduport', 'Eduport class 10', 'class 10th syllabus', 'class 10 syllabus', 'Christmas Exam 2025', 'sslc 2025', 'sslc full revision', 'SSLC Christmas exam', 'SSLC Christmas Exam Endgame last-minute study plan', 'SSLC Endgame Christmas Exam last-minute study plan', 'Christmas Exam SSLC Endgame last-minute study plan', 'SSLC Christmas Endgame Exam last-minute study plan', 'SSLC Christmas Exam last-minute Endgame study plan']",https://i.ytimg.com/vi/Sz0Spy_viPA/hqdefault.jpg
nhTZCfsd0DE,Eduport SSLC ,SSLC Christmas Exam Arabic | Interview Questions | Eduport,,2025-12-12T13:31:03Z,18482,466,29,PT3M35S,"['class 10th', 'class 10 exam', 'class 10th exam', 'class 10th question', 'class 10 question', 'Eduport', 'Eduport class 10', 'class 10th syllabus', 'class 10 syllabus', 'class 10 online', 'SSLC Class 10th', 'sslc full revision', 'sslc onam exam', 'SSLC Christmas exam', 'SSLC Christmas Exam Arabic Interview Questions', 'SSLC Arabic Christmas Exam Interview Questions', 'Christmas Exam SSLC Arabic Interview Questions', 'SSLC Christmas Arabic Exam Interview Questions', 'Arabic SSLC Christmas Exam Interview Questions']",https://i.ytimg.com/vi/nhTZCfsd0DE/hqdefault.jpg
TtZE7WgSBIM,Eduport SSLC ,മറക്കല്ലേ.....,,2025-12-12T11:59:09Z,20421,778,27,PT19S,[],https://i.ytimg.com/vi/TtZE7WgSBIM/hqdefault.jpg
3_4ZV_1lPLQ,Eduport SSLC ,SSLC Christmas Exam Malayalam I | Unit 3 Chapter 1 മണ്ണും മനുഷ്യനും | ഇത് പഠിച്ചാൽ മതി | Eduport,,2025-12-12T11:30:03Z,9978,474,23,PT12M10S,"['class 10th', 'class 10 exam', 'class 10th exam', 'class 10th question', 'class 10 question', 'Eduport', 'Eduport class 10', 'class 10th syllabus', 'SSLC Class 10th', 'SSLC Christmas Exam Malayalam 1 unit 3 chapter 1', 'Christmas Exam SSLC Malayalam 1 unit 3 chapter 1', 'SSLC Christmas Malayalam Exam 1 unit 3 chapter 1', 'Malayalam SSLC Christmas Exam 1 unit 3 chapter 1', 'SSLC Christmas Exam Malayalam I Unit 3 Chapter 1 Full Revision', 'Christmas Exam SSLC Malayalam I Unit 3 Chapter 1 Full Revision']",https://i.ytimg.com/vi/3_4ZV_1lPLQ/hqdefault.jpg
F3z7k3rFiJY,Eduport SSLC ,SSLC Hindi | Full chapter revision through Questions | Eduport,,2025-12-12T04:48:48Z,36642,1759,111,PT2H29M39S,"['class 10th', 'class 10 exam', 'class 10th exam', 'class 10th question', 'class 10 question', 'Eduport', 'Eduport class 10', 'class 10th syllabus', 'class 10 syllabus', 'class 10 online', 'SSLC Class 10th', 'sslc full revision', 'SSLC Christmas exam', 'Xmas Exam SSLC Hindi Full Chapter Theory Questions', 'Xmas Exam SSLC Hindi Full Chapter Questions Theory', 'SSLC Xmas Exam Hindi Full Chapter', 'SSLC Hindi Full Chapter Xmas Exam', 'SSLC Full Chapter Xmas Exam Hindi', 'Xmas Exam Full Chapter Hindi SSLC']",https://i.ytimg.com/vi/F3z7k3rFiJY/hqdefault.jpg
4HDQN_V80AU,Eduport SSLC ,SSLC Christmas Exam ഇത് പഠിച്ചാൽ ഹിന്ദി പകുതിപഠിച്ചു Pronouns and Case Markers Hindi Important Topic,,2025-12-11T13:30:04Z,5598,254,24,PT26M36S,"['class 10th', 'class 10 exam', 'class 10th exam', 'class 10th question', 'class 10 question', 'Eduport', 'class 10 syllabus', 'SSLC Christmas Exam Important Topic', 'SSLC Important Topic Christmas Exam', 'Christmas Exam SSLC Important Topic', 'SSLC Hindi Christmas Exam Important Topic', 'SSLC Christmas Exam Hindi Important Topic', 'Hindi SSLC Christmas Exam Important Topic', 'Christmas Exam SSLC Hindi Important Topic', 'SSLC Hindi Important Topic Christmas Exam', 'Important Topic SSLC Hindi Christmas Exam']",https://i.ytimg.com/vi/4HDQN_V80AU/hqdefault.jpg
AdcYssQAaIY,Eduport SSLC ,SSLC English Sure Question Prediction 🔥🔥,,2025-12-11T12:45:01Z,60345,2374,30,PT1M17S,"['class 10th', 'class 10 exam', 'class 10th exam', 'class 10th question', 'class 10 question', 'Eduport', 'Eduport class 10', 'class 10th syllabus', 'class 10 syllabus', 'class 10 online', 'SSLC Class 10th', 'Christmas Exam 2025', 'sslc 2025', 'sslc full revision', 'sslc onam exam', 'SSLC Christmas exam']",https://i.ytimg.com/vi/AdcYssQAaIY/hqdefault.jpg
TQBDE575zM8,Eduport SSLC ,SSLC Christmas Exam Biology Chapter 4 in 30 Minutes | Biology Chapter 4 Important Topics | Eduport,,2025-12-11T11:30:34Z,20302,530,47,PT29M36S,"['class 10th', 'class 10 exam', 'class 10th exam', 'class 10th question', 'class 10 question', 'Eduport', 'Eduport class 10', 'SSLC Christmas Exam Biology Chapter 4 In 30 Minutes', 'SSLC Biology Chapter 4 Christmas Exam In 30 Minutes', 'Christmas Exam SSLC Biology Chapter 4 In 30 Minutes', 'SSLC Christmas Biology Exam Chapter 4 In 30 Minutes', 'Biology SSLC Christmas Exam Chapter 4 In 30 Minutes', 'SSLC Christmas Exam Chapter 4 Biology In 30 Minutes', 'SSLC Exam Christmas Biology Chapter 4 In 30 Minutes']",https://i.ytimg.com/vi/TQBDE575zM8/hqdefault.jpg
s7g_J_x_WlQ,Eduport SSLC ,Comment your thoughts 🥺,,2025-12-11T09:16:38Z,24962,1007,139,PT33S,[],https://i.ytimg.com/vi/s7g_J_x_WlQ/hqdefault.jpg
pxJzxRup7EI,Eduport SSLC ,SSLC Maths | Full chapter revision through Questions | SSLC 2025,,2025-12-10T17:41:53Z,172234,9497,584,PT3H29M15S,"['class 10th', 'class 10 exam', 'class 10th exam', 'class 10th question', 'class 10 question', 'Eduport', 'Eduport class 10', 'class 10th syllabus', 'class 10 syllabus', 'class 10 online', 'SSLC Class 10th', 'Christmas Exam 2025', 'sslc 2025', 'sslc full revision', 'sslc onam exam', 'SSLC Christmas exam', 'SSLC Christmas Exam Maths Full Chapter', 'SSLC Christmas Exam Maths Chapter Full', 'SSLC Christmas Exam Full Chapter Maths', 'SSLC Christmas Exam Chapter Full Maths', 'Christmas Exam SSLC Maths Full Chapter']",https://i.ytimg.com/vi/pxJzxRup7EI/hqdefault.jpg
s91LJPEdNpo,Eduport SSLC ,SSLC Maths Sure Question Prediction 🔥🔥,,2025-12-10T13:45:11Z,51355,1671,95,PT1M51S,"['class 10th', 'class 10 exam', 'class 10th exam', 'class 10th question', 'class 10 question', 'Eduport', 'Eduport class 10', 'class 10th syllabus', 'class 10 syllabus', 'class 10 online', 'SSLC Class 10th', 'Christmas Exam 2025', 'sslc 2025', 'sslc full revision', 'sslc onam exam', 'SSLC Christmas exam']",https://i.ytimg.com/vi/s91LJPEdNpo/hqdefault.jpg
rNJyeNzK4t4,Eduport SSLC ,SSLC Christmas Exam English Another Day in Paradise - Explained in 10 Minutes,,2025-12-10T13:30:59Z,14748,585,37,PT9M36S,"['class 10th', 'class 10 exam', 'class 10th exam', 'class 10th question', 'class 10 question', 'Eduport', 'Eduport class 10', 'class 10th syllabus', 'class 10 syllabus', 'class 10 online', 'SSLC Class 10th', 'Christmas Exam 2025', 'sslc 2025', 'sslc full revision', 'SSLC Christmas exam', 'SSLC Christmas Exam English Another Day in Paradise', 'SSLC Christmas Exam English Paradise Another Day in', 'SSLC Christmas Exam Another Day in Paradise English', 'SSLC Christmas Exam Paradise Another Day in English']",https://i.ytimg.com/vi/rNJyeNzK4t4/hqdefault.jpg
V9N-SalHx18,Eduport SSLC ,SSLC Chemistry Sure Question Prediction 🔥🔥,,2025-12-10T12:45:05Z,9816,366,22,PT1M45S,"['class 10th', 'class 10 exam', 'class 10th exam', 'class 10th question', 'class 10 question', 'Eduport', 'Eduport class 10', 'class 10th syllabus', 'class 10 syllabus', 'class 10 online', 'SSLC Class 10th', 'Christmas Exam 2025', 'sslc 2025', 'sslc full revision', 'sslc onam exam', 'SSLC Christmas exam']",https://i.ytimg.com/vi/V9N-SalHx18/hqdefault.jpg
1wWYedxZnn4,Eduport SSLC ,SSLC Christmas Exam Geography Chapter 5 Most Important Topics,,2025-12-10T11:30:02Z,12673,571,34,PT6M7S,"['class 10th', 'class 10 exam', 'class 10th exam', 'class 10th question', 'class 10 question', 'Eduport', 'Eduport class 10', 'class 10th syllabus', 'class 10 syllabus', 'class 10 online', 'SSLC Class 10th', 'Christmas Exam 2025', 'sslc 2025', 'sslc onam exam', 'SSLC Christmas exam', 'SSLC Christmas Exam Geography Chapter 5', 'SSLC Class 10 Geography Exam', 'Class 10 Christmas Exam Geography', 'Geography Chapter 5 SSLC Exam', 'SSLC Chapter 5 Geography Questions', 'Class 10 SSLC Geography Chapter 5']",https://i.ytimg.com/vi/1wWYedxZnn4/hqdefault.jpg
Dnd82UyZ6pU,Eduport SSLC ,SSLC Biology | Full chapter revision through Questions | Eduport,,2025-12-09T17:41:07Z,74861,5363,243,PT3H27M7S,"['class 10th', 'class 10 exam', 'class 10th exam', 'class 10th question', 'class 10 question', 'Eduport', 'Eduport class 10', 'class 10th syllabus', 'class 10 syllabus', 'class 10 online', 'SSLC Class 10th', 'Christmas Exam 2025', 'sslc 2025', 'sslc full revision', 'sslc onam exam', 'SSLC Christmas exam', 'SSLC Christmas Exam Biology', 'SSLC Biology Full Chapter Notes', 'Class 10 Biology Christmas Exam', 'SSLC Biology All Chapters Summary', 'Biology Full Portion SSLC', 'SSLC Biology Chapter Wise Notes']",https://i.ytimg.com/vi/Dnd82UyZ6pU/hqdefault.jpg
H2fYebqyYXk,Eduport SSLC ,SSLC Geography Sure Question Prediction 🔥🔥,,2025-12-09T12:45:02Z,34657,905,35,PT1M23S,"['class 10th', 'class 10 exam', 'class 10th exam', 'class 10th question', 'class 10 question', 'Eduport', 'Eduport class 10', 'class 10th syllabus', 'class 10 syllabus', 'class 10 online', 'SSLC Class 10th', 'Christmas Exam 2025', 'sslc 2025', 'sslc full revision', 'sslc onam exam', 'SSLC Christmas exam']",https://i.ytimg.com/vi/H2fYebqyYXk/hqdefault.jpg
yH_8Ty8qy0o,Eduport SSLC ,SSLC Chemistry Sure Question Prediction 🔥🔥,,2025-12-09T11:45:14Z,7637,214,15,PT1M45S,"['class 10th', 'class 10 exam', 'class 10th exam', 'class 10th question', 'class 10 question', 'Eduport', 'Eduport class 10', 'class 10th syllabus', 'class 10 syllabus', 'class 10 online', 'SSLC Class 10th', 'Christmas Exam 2025', 'sslc 2025', 'sslc full revision', 'sslc onam exam', 'SSLC Christmas exam']",https://i.ytimg.com/vi/yH_8Ty8qy0o/hqdefault.jpg
